id_producto,id_cliente,tipo_producto,estado_producto,fecha_apertura,fecha_vencimiento,saldo_actual,limite_credito,tasa_interes,moneda,sucursal_apertura
1776,E885907A,Préstamo Hipotecario,Inactivo,2022-05-20,2025-10-06,27007.84,50757.96,2.46,GBP,Sucursal 12 - Sur
1777,7C2ACF08,Inversión a Plazo,Cancelado,2018-04-02,2020-08-17,72329.84,0,0.68,BRL,Sucursal 19 - Norte
1778,7C2ACF08,Seguro Vida,Moroso,2018-10-08,,4164.56,0,0,COP,Sucursal 7 - Norte
1779,7C2ACF08,Seguro Automóvil,Inactivo,2023-08-28,,31355.41,0,0,MXN,Sucursal 10 - Norte
1780,7C2ACF08,Cuenta Corriente,Moroso,2022-08-03,,23644.19,0,0,ARS,Sucursal 9 - Centro
1781,B1468356,Cuenta Corriente,Cancelado,2021-09-09,,94816.76,0,0,COP,Sucursal 17 - Norte
1782,B1468356,Seguro Automóvil,Inactivo,2022-02-14,,35783.42,0,0,ARS,Sucursal 10 - Norte
1783,B1468356,Préstamo Automotriz,Cerrado,2023-10-15,2028-05-10,5668.46,12353.26,7.17,COP,Sucursal 4 - Norte
1784,B1468356,Préstamo Personal,Cancelado,2023-05-03,2027-06-28,16169.49,31273.96,16.14,JPY,Sucursal 2 - Sur
1785,75D8C023,Cuenta Ahorros,Cerrado,2022-09-15,,67819.65,0,0,CLP,Sucursal 2 - Sur
1786,75D8C023,Inversión a Plazo,Inactivo,2018-01-18,2020-12-29,84448.06,0,9.13,JPY,Sucursal 16 - Centro
1787,75D8C023,Cuenta Ahorros,Moroso,2022-12-17,,41634.82,0,0,CLP,Sucursal 14 - Norte
1788,75D8C023,Préstamo Automotriz,En proceso de aprobación,2023-04-11,2027-01-22,21544.2,55792.38,4.77,MXN,Sucursal 5 - Oeste
1789,9934B718,Seguro Vida,Activo,2019-11-22,,82765.08,0,0,COP,Sucursal 6 - Oeste
1790,9934B718,Cuenta Corriente,Moroso,2022-06-18,,36982.74,0,0,PEN,Sucursal 8 - Oeste
1791,9934B718,Inversión a Plazo,Activo,2019-06-19,2020-05-14,52612.78,0,6.03,BRL,Sucursal 4 - Norte
1792,9934B718,Cuenta Corriente,En proceso de aprobación,2018-06-07,,44366.54,0,0,MXN,Sucursal 17 - Norte
1793,9934B718,CDT,Vencido,2022-07-08,2022-09-29,638.02,0,20.2,USD,Sucursal 9 - Centro
1794,A701E7DE,CDT,Moroso,2019-07-29,2021-05-25,11589.83,0,10.56,BRL,Sucursal 1 - Oeste
1795,A701E7DE,Fondo Mutuo,En proceso de aprobación,2022-01-30,2024-12-10,38967.09,0,1.49,MXN,Sucursal 15 - Sur
1796,A701E7DE,Cuenta Corriente,Bloqueado,2020-10-21,,97498.71,0,0,CLP,Sucursal 9 - Centro
1797,A701E7DE,Préstamo Personal,Bloqueado,2022-06-20,2026-12-03,45273.55,54797.02,3.59,ARS,Sucursal 8 - Oeste
1798,A701E7DE,Préstamo Personal,Cancelado,2023-12-25,2025-12-17,5156.18,13818.4,21.15,CLP,Sucursal 10 - Norte
1799,DD7AAB05,Fondo Mutuo,Inactivo,2022-12-22,2025-07-22,90283.24,0,8.86,GBP,Sucursal 16 - Centro
1800,DD7AAB05,Seguro Vida,Cerrado,2020-11-06,,63486.57,0,0,JPY,Sucursal 7 - Norte
1801,34846D0E,Cuenta Corriente,Activo,2020-07-13,,4255.78,0,0,COP,Sucursal 8 - Oeste
1802,34846D0E,Fondo Mutuo,Moroso,2019-03-10,2021-04-24,27687.68,0,11.96,PEN,Sucursal 14 - Norte
1803,34846D0E,Préstamo Personal,Vencido,2022-01-02,2026-08-31,33453.84,95976.17,10.4,ARS,Sucursal 5 - Oeste
1804,1F6D2066,Fondo Mutuo,Bloqueado,2020-10-10,2022-07-03,79898.73,0,16.08,GBP,Sucursal 15 - Sur
1805,1F6D2066,Inversión a Plazo,Activo,2018-01-19,2019-12-08,55884.97,0,22.67,BRL,Sucursal 15 - Sur
1806,1F6D2066,Préstamo Automotriz,Vencido,2021-12-28,2024-08-17,27496.27,42315.59,11.54,MXN,Sucursal 20 - Este
1807,1F6D2066,Fondo Mutuo,Vencido,2022-10-01,2024-02-16,19762.7,0,10.43,COP,Sucursal 11 - Centro
1808,6621FEB1,Seguro Vida,Cancelado,2023-01-02,,60773.12,0,0,EUR,Sucursal 15 - Sur
1809,6621FEB1,Tarjeta Crédito,Bloqueado,2019-04-30,2023-04-04,3582.48,4728.97,16.14,ARS,Sucursal 2 - Sur
1810,6621FEB1,Inversión a Plazo,Moroso,2019-04-28,2021-01-24,12797.68,0,15.92,PEN,Sucursal 17 - Norte
1811,B5DFED68,Cuenta Corriente,Bloqueado,2020-01-11,,45735.39,0,0,JPY,Sucursal 4 - Norte
1812,B5DFED68,Tarjeta Crédito,Bloqueado,2023-11-05,2027-05-26,14383.52,22936.57,23.1,COP,Sucursal 1 - Oeste
1813,B5DFED68,Tarjeta Crédito,Bloqueado,2019-11-16,2022-12-22,27666.2,45755.76,20.1,MXN,Sucursal 12 - Sur
1814,B5DFED68,Seguro Vida,Inactivo,2023-11-10,,50748.14,0,0,BRL,Sucursal 7 - Norte
1815,201FC860,CDT,Activo,2023-08-13,2024-03-13,27020.55,0,14.05,MXN,Sucursal 12 - Sur
1816,201FC860,Seguro Automóvil,Cerrado,2021-10-21,,72334.55,0,0,PEN,Sucursal 4 - Norte
1817,201FC860,Préstamo Personal,Bloqueado,2021-01-26,2024-08-27,27302.38,34238.02,21.7,BRL,Sucursal 8 - Oeste
1818,201FC860,CDT,Activo,2023-01-26,2024-12-05,12165.65,0,23.52,COP,Sucursal 11 - Centro
1819,201FC860,Tarjeta Crédito,Cerrado,2020-06-05,2021-08-10,42024.5,101186.41,24.03,USD,Sucursal 6 - Oeste
1820,BA087F8D,Tarjeta Crédito,Cancelado,2021-02-11,2025-12-17,30061.01,36862.95,20.83,BRL,Sucursal 19 - Norte
1821,BA087F8D,Leasing,Cerrado,2018-09-23,,7346.44,0,0,CLP,Sucursal 19 - Norte
1822,E00C7B66,Préstamo Hipotecario,Vencido,2022-01-03,2024-08-24,49047.76,141604.61,11.42,COP,Sucursal 13 - Centro
1823,9EF4712E,Préstamo Personal,Moroso,2023-01-17,2023-09-17,37435.45,46859.76,22.52,USD,Sucursal 4 - Norte
1824,9EF4712E,Leasing,Cancelado,2020-04-15,,89062.45,0,0,USD,Sucursal 1 - Oeste
1825,832DBA5B,Seguro Hogar,En proceso de aprobación,2018-02-27,,51551.63,0,0,USD,Sucursal 1 - Oeste
1826,832DBA5B,Fondo Mutuo,Vencido,2023-12-12,2025-11-17,80289.57,0,21.4,BRL,Sucursal 20 - Este
1827,84884E9E,Leasing,En proceso de aprobación,2018-07-29,,41442.6,0,0,BRL,Sucursal 8 - Oeste
1828,84884E9E,Fondo Mutuo,Inactivo,2021-01-18,2022-07-16,59816.3,0,1.34,PEN,Sucursal 11 - Centro
1829,84884E9E,Préstamo Personal,Cerrado,2020-05-13,2021-04-28,21448.43,48530.93,16.58,CLP,Sucursal 16 - Centro
1830,84884E9E,Tarjeta Crédito,Moroso,2021-08-08,2023-01-24,16923.02,40188.14,18.59,COP,Sucursal 17 - Norte
1831,84884E9E,Fondo Mutuo,En proceso de aprobación,2021-04-17,2022-05-10,54511.0,0,24.46,COP,Sucursal 10 - Norte
1832,7BCED525,Seguro Automóvil,En proceso de aprobación,2022-11-23,,85121.98,0,0,MXN,Sucursal 6 - Oeste
1833,7BCED525,Tarjeta Crédito,Moroso,2020-12-18,2023-09-26,48344.66,70362.6,6.8,ARS,Sucursal 4 - Norte
1834,A377267E,Seguro Automóvil,Cerrado,2023-02-04,,64716.15,0,0,USD,Sucursal 18 - Oeste
1835,A377267E,Fondo Mutuo,Cerrado,2020-02-18,2021-04-20,51682.67,0,23.29,ARS,Sucursal 16 - Centro
1836,A377267E,Préstamo Automotriz,Vencido,2022-02-05,2024-07-20,14898.5,25420.82,12.68,BRL,Sucursal 2 - Sur
1837,A377267E,Préstamo Automotriz,Moroso,2020-09-21,2023-01-03,10079.94,17199.45,6.38,PEN,Sucursal 14 - Norte
1838,9A1F85DD,Tarjeta Crédito,Vencido,2019-04-24,2023-10-11,42443.23,68533.69,11.02,ARS,Sucursal 16 - Centro
1839,9A1F85DD,Seguro Hogar,Bloqueado,2018-11-13,,5864.76,0,0,COP,Sucursal 18 - Oeste
1840,9A1F85DD,Cuenta Ahorros,En proceso de aprobación,2020-08-22,,8041.91,0,0,PEN,Sucursal 7 - Norte
1841,C797624E,Seguro Automóvil,Moroso,2021-08-23,,4986.53,0,0,JPY,Sucursal 13 - Centro
1842,C797624E,Seguro Automóvil,En proceso de aprobación,2022-07-10,,61135.81,0,0,EUR,Sucursal 4 - Norte
1843,C797624E,Préstamo Personal,Moroso,2020-10-10,2021-07-13,14238.98,20002.67,23.77,USD,Sucursal 1 - Oeste
1844,C797624E,Cuenta Ahorros,Cancelado,2022-07-07,,64904.71,0,0,GBP,Sucursal 9 - Centro
1845,8B7FC9B1,CDT,En proceso de aprobación,2023-06-02,2026-02-07,76818.78,0,16.77,COP,Sucursal 18 - Oeste
1846,8B7FC9B1,Seguro Vida,Vencido,2019-05-18,,64854.84,0,0,PEN,Sucursal 11 - Centro
1847,8B7FC9B1,CDT,Cancelado,2022-01-01,2023-02-23,79079.1,0,18.64,JPY,Sucursal 20 - Este
1848,77319638,Seguro Automóvil,Vencido,2020-04-03,,81737.64,0,0,JPY,Sucursal 14 - Norte
1849,77319638,Fondo Mutuo,Vencido,2018-01-16,2020-09-09,70973.25,0,0.64,EUR,Sucursal 1 - Oeste
1850,A5176A4E,Leasing,Inactivo,2023-06-23,,13315.56,0,0,PEN,Sucursal 17 - Norte
1851,A5176A4E,Seguro Vida,Inactivo,2018-08-04,,61132.49,0,0,CLP,Sucursal 7 - Norte
1852,A5176A4E,Seguro Automóvil,En proceso de aprobación,2023-10-17,,41893.52,0,0,GBP,Sucursal 9 - Centro
1853,A5176A4E,Cuenta Corriente,Bloqueado,2019-11-15,,85349.62,0,0,MXN,Sucursal 6 - Oeste
1854,A5176A4E,Seguro Automóvil,Cerrado,2018-08-25,,21514.06,0,0,GBP,Sucursal 15 - Sur
1855,163808B6,Seguro Automóvil,Cerrado,2020-01-08,,79194.5,0,0,BRL,Sucursal 7 - Norte
1856,163808B6,Inversión a Plazo,Activo,2020-04-10,2021-12-20,53094.91,0,5.2,JPY,Sucursal 9 - Centro
1857,163808B6,Seguro Vida,Inactivo,2018-07-11,,74402.47,0,0,MXN,Sucursal 15 - Sur
1858,163808B6,Leasing,Cancelado,2018-09-18,,13727.7,0,0,PEN,Sucursal 15 - Sur
1859,163808B6,Cuenta Ahorros,En proceso de aprobación,2023-04-21,,20054.09,0,0,JPY,Sucursal 3 - Este
1860,63514E7B,Seguro Automóvil,En proceso de aprobación,2019-06-14,,90554.31,0,0,EUR,Sucursal 13 - Centro
1861,63514E7B,Seguro Vida,Activo,2019-10-14,,96372.44,0,0,PEN,Sucursal 19 - Norte
1862,63514E7B,Cuenta Ahorros,Cancelado,2022-04-27,,34594.66,0,0,CLP,Sucursal 18 - Oeste
1863,D8E3DA1A,Préstamo Personal,Moroso,2021-12-02,2023-03-06,47307.55,119031.34,10.97,ARS,Sucursal 8 - Oeste
1864,D8E3DA1A,CDT,Inactivo,2020-02-13,2021-01-11,8602.12,0,15.02,COP,Sucursal 6 - Oeste
1865,D8E3DA1A,Tarjeta Crédito,Vencido,2023-02-11,2027-01-04,7268.33,12706.38,16.03,CLP,Sucursal 18 - Oeste
1866,D8E3DA1A,Cuenta Corriente,Cancelado,2021-06-16,,41470.96,0,0,MXN,Sucursal 16 - Centro
1867,D8E3DA1A,CDT,Bloqueado,2021-02-01,2021-08-05,50523.24,0,14.3,USD,Sucursal 12 - Sur
1868,E297F78D,CDT,Cerrado,2022-04-25,2024-04-22,80881.89,0,8.57,JPY,Sucursal 10 - Norte
1869,E297F78D,Tarjeta Crédito,Vencido,2023-12-17,2025-03-14,35294.86,104823.47,4.38,JPY,Sucursal 1 - Oeste
1870,E297F78D,Seguro Hogar,Cancelado,2019-10-31,,4195.42,0,0,USD,Sucursal 4 - Norte
1871,9B5DE37F,Cuenta Ahorros,Cancelado,2019-01-07,,38621.23,0,0,PEN,Sucursal 13 - Centro
1872,4BA819B1,Seguro Automóvil,En proceso de aprobación,2021-11-24,,55936.0,0,0,ARS,Sucursal 9 - Centro
1873,4BA819B1,Tarjeta Crédito,Moroso,2018-09-02,2022-12-09,30976.72,86813.85,20.1,USD,Sucursal 20 - Este
1874,D3B0DBF3,Préstamo Automotriz,Bloqueado,2018-09-23,2020-04-11,42598.51,81267.04,23.34,COP,Sucursal 11 - Centro
1875,D3B0DBF3,Cuenta Corriente,Cerrado,2019-07-23,,67583.49,0,0,GBP,Sucursal 5 - Oeste
1876,D3B0DBF3,Cuenta Corriente,Inactivo,2018-11-05,,34870.25,0,0,CLP,Sucursal 11 - Centro
1877,EB4174B5,Préstamo Hipotecario,Activo,2021-09-03,2026-02-20,11546.22,18656.96,5.47,COP,Sucursal 17 - Norte
1878,EB4174B5,Seguro Vida,Activo,2019-01-11,,41343.96,0,0,USD,Sucursal 14 - Norte
1879,EB4174B5,Seguro Hogar,Inactivo,2018-05-18,,33512.98,0,0,BRL,Sucursal 18 - Oeste
1880,4CBB469A,Cuenta Ahorros,En proceso de aprobación,2022-03-31,,77122.69,0,0,CLP,Sucursal 4 - Norte
1881,4CBB469A,Préstamo Automotriz,Activo,2018-06-11,2023-01-11,33233.99,67088.61,13.21,GBP,Sucursal 10 - Norte
1882,4CBB469A,Préstamo Personal,En proceso de aprobación,2019-01-20,2020-07-23,27813.52,68198.33,13.68,BRL,Sucursal 15 - Sur
1883,4CBB469A,Inversión a Plazo,Cerrado,2019-05-31,2019-07-03,85480.96,0,17.32,GBP,Sucursal 2 - Sur
1884,4CBB469A,Préstamo Personal,En proceso de aprobación,2023-08-05,2027-01-17,3416.66,8489.41,24.43,PEN,Sucursal 7 - Norte
1885,7FC4D710,Leasing,Bloqueado,2023-09-27,,8103.75,0,0,USD,Sucursal 18 - Oeste
1886,7FC4D710,Fondo Mutuo,Activo,2023-02-25,2024-09-19,61818.06,0,8.33,GBP,Sucursal 3 - Este
1887,7FC4D710,CDT,Inactivo,2021-01-10,2021-10-27,88593.4,0,16.42,COP,Sucursal 5 - Oeste
1888,7FC4D710,CDT,Activo,2019-09-06,2022-07-02,47276.15,0,3.43,JPY,Sucursal 11 - Centro
1889,7FC4D710,Inversión a Plazo,Cerrado,2018-07-04,2018-08-23,76749.58,0,1.31,PEN,Sucursal 3 - Este
1890,44DA79E2,Cuenta Ahorros,En proceso de aprobación,2020-05-31,,45979.59,0,0,MXN,Sucursal 7 - Norte
1891,44DA79E2,Préstamo Hipotecario,Inactivo,2021-03-04,2023-02-02,10215.29,12980.95,5.82,CLP,Sucursal 4 - Norte
1892,44DA79E2,Inversión a Plazo,En proceso de aprobación,2023-03-14,2023-04-25,61860.39,0,11.61,MXN,Sucursal 15 - Sur
1893,44DA79E2,Leasing,Activo,2018-07-07,,8681.64,0,0,ARS,Sucursal 11 - Centro
1894,FB0BD70E,Seguro Automóvil,Vencido,2023-08-17,,74775.04,0,0,JPY,Sucursal 1 - Oeste
1895,FB0BD70E,Inversión a Plazo,Cerrado,2023-05-06,2024-04-27,10670.74,0,6.13,MXN,Sucursal 2 - Sur
1896,FB0BD70E,Préstamo Personal,Inactivo,2022-06-18,2023-06-15,20640.52,41921.27,23.1,USD,Sucursal 13 - Centro
1897,FB0BD70E,Leasing,Bloqueado,2018-02-23,,87188.04,0,0,GBP,Sucursal 5 - Oeste
1898,CF33561A,Préstamo Automotriz,Moroso,2020-11-15,2025-08-27,13891.17,33640.44,2.34,COP,Sucursal 16 - Centro
1899,CF33561A,Seguro Hogar,Moroso,2018-05-02,,34800.38,0,0,JPY,Sucursal 18 - Oeste
1900,CF33561A,Seguro Hogar,Inactivo,2021-09-26,,58506.68,0,0,GBP,Sucursal 13 - Centro
1901,CF33561A,CDT,Cancelado,2023-08-20,2026-05-08,86776.84,0,1.03,BRL,Sucursal 15 - Sur
1902,051F61FF,Cuenta Corriente,Activo,2020-03-02,,52937.68,0,0,GBP,Sucursal 10 - Norte
1903,051F61FF,Inversión a Plazo,Cancelado,2018-10-23,2021-04-19,40044.79,0,11.16,MXN,Sucursal 1 - Oeste
1904,051F61FF,Fondo Mutuo,Activo,2021-08-26,2022-02-15,65361.38,0,7.39,BRL,Sucursal 4 - Norte
1905,B629F520,Préstamo Automotriz,Vencido,2018-11-30,2022-04-15,25161.14,59988.69,15.72,ARS,Sucursal 18 - Oeste
1906,B629F520,Inversión a Plazo,En proceso de aprobación,2018-09-28,2021-03-12,72700.7,0,9.61,COP,Sucursal 9 - Centro
1907,B629F520,Préstamo Personal,Bloqueado,2020-01-08,2021-12-28,36511.61,85200.23,3.45,JPY,Sucursal 7 - Norte
1908,B629F520,CDT,Cancelado,2019-03-31,2020-12-10,5602.44,0,4.7,MXN,Sucursal 5 - Oeste
1909,B629F520,Préstamo Hipotecario,Inactivo,2022-12-20,2024-09-10,16462.16,46329.38,13.84,USD,Sucursal 18 - Oeste
1910,2C58CA98,Seguro Automóvil,Vencido,2021-03-08,,71514.36,0,0,USD,Sucursal 17 - Norte
1911,2C58CA98,CDT,Inactivo,2022-08-16,2025-06-12,2782.96,0,16.04,EUR,Sucursal 19 - Norte
1912,2C58CA98,Fondo Mutuo,Moroso,2021-11-24,2024-09-02,16536.24,0,21.73,USD,Sucursal 15 - Sur
1913,330B10DF,CDT,Cerrado,2020-08-15,2023-05-26,6939.3,0,5.49,COP,Sucursal 12 - Sur
1914,330B10DF,Seguro Vida,Cancelado,2023-11-11,,49869.2,0,0,GBP,Sucursal 20 - Este
1915,330B10DF,Préstamo Personal,Vencido,2022-03-01,2024-08-31,16619.04,36677.79,21.51,CLP,Sucursal 5 - Oeste
1916,EB8D2A84,Tarjeta Crédito,Vencido,2019-08-23,2020-08-23,47397.39,58854.4,22.75,JPY,Sucursal 13 - Centro
1917,096CF05E,Inversión a Plazo,Cancelado,2021-01-08,2023-07-21,52621.54,0,22.05,USD,Sucursal 18 - Oeste
1918,FCDB0CB6,Préstamo Hipotecario,En proceso de aprobación,2019-11-25,2020-11-23,37006.56,102563.31,6.53,USD,Sucursal 12 - Sur
1919,B18E0240,Préstamo Automotriz,Cerrado,2022-03-25,2023-07-06,44167.78,124934.9,1.99,BRL,Sucursal 5 - Oeste
1920,B18E0240,Préstamo Personal,Bloqueado,2018-01-19,2020-02-07,21235.95,62390.81,22.55,JPY,Sucursal 1 - Oeste
1921,B18E0240,Seguro Automóvil,Activo,2020-01-01,,6962.65,0,0,ARS,Sucursal 17 - Norte
1922,DEBFBE58,Fondo Mutuo,Moroso,2022-05-16,2025-03-11,88656.02,0,18.68,USD,Sucursal 10 - Norte
1923,DEBFBE58,Tarjeta Crédito,Bloqueado,2018-08-06,2021-03-27,17692.16,51665.73,5.92,USD,Sucursal 18 - Oeste
1924,DEBFBE58,Tarjeta Crédito,Activo,2022-09-26,2025-07-16,34523.51,84855.32,5.33,GBP,Sucursal 9 - Centro
1925,DEBFBE58,Seguro Hogar,Vencido,2018-05-20,,25901.43,0,0,BRL,Sucursal 19 - Norte
1926,DEBFBE58,Préstamo Automotriz,Bloqueado,2018-09-25,2019-10-12,26307.81,43918.32,18.84,GBP,Sucursal 20 - Este
1927,31A65082,Seguro Hogar,Vencido,2021-06-20,,3278.4,0,0,MXN,Sucursal 19 - Norte
1928,31A65082,Seguro Hogar,Bloqueado,2018-11-07,,53299.23,0,0,GBP,Sucursal 9 - Centro
1929,31A65082,Inversión a Plazo,En proceso de aprobación,2021-02-07,2022-10-26,61520.4,0,15.46,CLP,Sucursal 9 - Centro
1930,31A65082,Fondo Mutuo,Moroso,2019-11-28,2020-10-30,99149.82,0,13.42,ARS,Sucursal 20 - Este
1931,160CAF95,Tarjeta Crédito,Vencido,2020-10-28,2025-01-09,29404.06,65048.75,8.03,ARS,Sucursal 13 - Centro
1932,160CAF95,Préstamo Hipotecario,Cancelado,2019-12-27,2023-03-22,8893.75,18133.19,16.8,ARS,Sucursal 14 - Norte
1933,160CAF95,Cuenta Corriente,Inactivo,2020-04-24,,32273.41,0,0,MXN,Sucursal 16 - Centro
1934,160CAF95,Seguro Vida,Vencido,2023-09-12,,91439.25,0,0,JPY,Sucursal 4 - Norte
1935,160CAF95,Inversión a Plazo,Cancelado,2023-03-29,2023-09-05,34212.78,0,6.67,BRL,Sucursal 19 - Norte
1936,AB414E16,Préstamo Automotriz,Cancelado,2020-11-19,2025-09-01,13947.13,24665.46,18.25,CLP,Sucursal 7 - Norte
1937,AB414E16,Préstamo Hipotecario,Cerrado,2018-09-02,2019-12-14,26318.66,76660.64,12.67,ARS,Sucursal 1 - Oeste
1938,AB414E16,Préstamo Automotriz,Cancelado,2019-12-28,2024-09-02,37944.37,107470.53,24.39,BRL,Sucursal 18 - Oeste
1939,AB414E16,Seguro Vida,Cerrado,2021-10-18,,78862.87,0,0,USD,Sucursal 20 - Este
1940,AB414E16,Seguro Hogar,Activo,2021-01-09,,73981.96,0,0,PEN,Sucursal 13 - Centro
1941,698DB187,CDT,En proceso de aprobación,2023-12-24,2024-02-08,55817.21,0,2.67,EUR,Sucursal 13 - Centro
1942,698DB187,Seguro Vida,Vencido,2021-11-12,,97070.81,0,0,JPY,Sucursal 8 - Oeste
1943,698DB187,Tarjeta Crédito,Moroso,2020-11-06,2024-03-14,28973.55,65034.5,9.74,USD,Sucursal 7 - Norte
1944,CE96AE5F,Tarjeta Crédito,Cerrado,2023-10-21,2024-11-02,35177.78,79492.13,1.73,MXN,Sucursal 18 - Oeste
1945,CE96AE5F,Seguro Automóvil,Inactivo,2023-10-08,,45919.02,0,0,CLP,Sucursal 4 - Norte
1946,CE96AE5F,Fondo Mutuo,Moroso,2022-02-18,2022-05-13,837.59,0,6.26,JPY,Sucursal 3 - Este
1947,CE96AE5F,Seguro Vida,Activo,2019-04-11,,74607.06,0,0,BRL,Sucursal 11 - Centro
1948,0B755BA5,Seguro Hogar,Bloqueado,2018-08-09,,70218.85,0,0,BRL,Sucursal 3 - Este
1949,79BE0087,Préstamo Automotriz,Cancelado,2019-09-10,2021-04-27,33088.48,97674.57,18.45,EUR,Sucursal 5 - Oeste
1950,05D9B52F,Cuenta Ahorros,Bloqueado,2021-02-23,,55502.47,0,0,EUR,Sucursal 18 - Oeste
1951,05D9B52F,Préstamo Hipotecario,Cerrado,2019-05-13,2020-11-21,4824.51,8951.0,18.76,COP,Sucursal 6 - Oeste
1952,0895E9D4,Préstamo Personal,Activo,2022-02-27,2025-02-18,30395.97,47077.6,16.51,COP,Sucursal 17 - Norte
1953,8E5EDCE0,Seguro Vida,En proceso de aprobación,2022-03-16,,33550.37,0,0,CLP,Sucursal 20 - Este
1954,8E5EDCE0,Cuenta Corriente,Cerrado,2020-09-22,,38162.9,0,0,EUR,Sucursal 5 - Oeste
1955,8E5EDCE0,Seguro Automóvil,Activo,2020-08-27,,11705.62,0,0,ARS,Sucursal 4 - Norte
1956,8E5EDCE0,Seguro Automóvil,Vencido,2019-08-26,,31193.32,0,0,PEN,Sucursal 4 - Norte
1957,8E5EDCE0,Cuenta Corriente,En proceso de aprobación,2019-03-21,,1919.02,0,0,JPY,Sucursal 20 - Este
1958,5A50804F,Cuenta Corriente,Inactivo,2023-05-03,,35682.73,0,0,MXN,Sucursal 20 - Este
1959,5A50804F,Tarjeta Crédito,En proceso de aprobación,2019-01-20,2022-06-28,35939.83,68147.02,22.45,COP,Sucursal 16 - Centro
1960,5A50804F,Fondo Mutuo,Moroso,2023-10-06,2026-09-04,36556.99,0,2.52,EUR,Sucursal 18 - Oeste
1961,5A50804F,Cuenta Ahorros,En proceso de aprobación,2021-01-19,,43802.88,0,0,GBP,Sucursal 11 - Centro
1962,62BD699D,Inversión a Plazo,En proceso de aprobación,2022-08-19,2024-03-02,29169.26,0,16.95,JPY,Sucursal 18 - Oeste
1963,62BD699D,CDT,En proceso de aprobación,2018-09-24,2020-03-08,86780.55,0,7.6,COP,Sucursal 3 - Este
1964,62BD699D,Seguro Hogar,Inactivo,2019-03-16,,28269.53,0,0,PEN,Sucursal 18 - Oeste
1965,62BD699D,Seguro Automóvil,Cerrado,2022-04-10,,84765.69,0,0,PEN,Sucursal 16 - Centro
1966,4EABA2C6,Seguro Vida,Activo,2021-06-21,,58767.59,0,0,PEN,Sucursal 5 - Oeste
1967,4EABA2C6,CDT,En proceso de aprobación,2018-09-11,2020-11-11,87702.76,0,5.29,COP,Sucursal 18 - Oeste
1968,4EABA2C6,Seguro Automóvil,Cerrado,2020-11-03,,97653.97,0,0,ARS,Sucursal 12 - Sur
1969,58865237,Leasing,Inactivo,2020-09-15,,55471.96,0,0,MXN,Sucursal 12 - Sur
1970,58865237,Préstamo Personal,Moroso,2023-02-04,2027-12-22,37117.71,100975.64,22.41,ARS,Sucursal 5 - Oeste
1971,58865237,Seguro Vida,Inactivo,2019-01-09,,27103.95,0,0,BRL,Sucursal 15 - Sur
1972,58865237,Seguro Hogar,Moroso,2020-01-21,,18038.96,0,0,ARS,Sucursal 5 - Oeste
1973,FF5408E9,Préstamo Hipotecario,Bloqueado,2022-05-30,2024-01-07,47911.63,131473.66,23.81,ARS,Sucursal 7 - Norte
1974,FF5408E9,Leasing,Cancelado,2018-10-21,,13821.57,0,0,ARS,Sucursal 4 - Norte
1975,FF5408E9,Seguro Hogar,Moroso,2020-05-05,,71288.5,0,0,EUR,Sucursal 19 - Norte
1976,EEEC2261,Seguro Hogar,En proceso de aprobación,2021-12-24,,26985.0,0,0,PEN,Sucursal 6 - Oeste
1977,EEEC2261,CDT,Cancelado,2019-10-17,2019-12-30,60515.52,0,9.11,EUR,Sucursal 9 - Centro
1978,2A806F87,Seguro Hogar,Vencido,2023-10-23,,99380.26,0,0,MXN,Sucursal 19 - Norte
1979,2A806F87,Seguro Hogar,Inactivo,2023-02-06,,94429.37,0,0,ARS,Sucursal 13 - Centro
1980,2A806F87,CDT,Moroso,2021-11-25,2022-10-28,6601.4,0,19.69,EUR,Sucursal 2 - Sur
1981,2A806F87,Préstamo Personal,Cancelado,2019-03-28,2022-01-19,29506.24,63809.43,6.16,MXN,Sucursal 1 - Oeste
1982,2A806F87,Leasing,Cerrado,2020-02-16,,55185.6,0,0,MXN,Sucursal 7 - Norte
1983,11D638E7,Cuenta Ahorros,Bloqueado,2018-08-02,,36139.04,0,0,EUR,Sucursal 5 - Oeste
1984,11D638E7,Fondo Mutuo,Bloqueado,2022-01-28,2023-01-16,34267.16,0,10.45,USD,Sucursal 18 - Oeste
1985,8084B81E,CDT,Cerrado,2020-01-12,2020-06-11,55019.92,0,21.2,COP,Sucursal 18 - Oeste
1986,8D31DF6A,Préstamo Personal,Cancelado,2023-06-27,2027-01-12,24506.26,55855.35,24.92,ARS,Sucursal 5 - Oeste
1987,30EC6591,Seguro Automóvil,Activo,2022-12-22,,36154.92,0,0,BRL,Sucursal 19 - Norte
1988,30EC6591,Seguro Vida,Activo,2022-12-10,,335.16,0,0,BRL,Sucursal 19 - Norte
1989,30EC6591,Seguro Automóvil,Activo,2020-01-12,,21015.63,0,0,PEN,Sucursal 3 - Este
1990,2FD0FE95,Seguro Automóvil,En proceso de aprobación,2022-12-02,,8024.31,0,0,BRL,Sucursal 13 - Centro
1991,2FD0FE95,Seguro Automóvil,Inactivo,2022-06-08,,67206.5,0,0,GBP,Sucursal 12 - Sur
1992,2FD0FE95,Préstamo Automotriz,Activo,2020-12-08,2022-06-29,38685.82,59831.0,8.65,ARS,Sucursal 14 - Norte
