id_pago,id_producto,id_cliente,numero_cuota,fecha_pago,monto_capital,monto_interes,monto_total,dias_mora,monto_mora,metodo_pago
8011,1479,B7082420,1,2023-02-05,594.75,254.89,849.64,0,0,Débito Automático
8012,1486,FB0BD36B,12,2023-09-18,623.64,267.28,890.92,0,0,Transferencia
8013,1486,FB0BD36B,22,2023-12-26,421.5,180.64,602.15,0,0,Transferencia
8014,1486,FB0BD36B,57,2022-04-19,677.35,290.29,967.64,20,32.25,Transferencia
8015,1486,FB0BD36B,57,2023-11-26,121.27,51.97,173.24,49,14.15,Transferencia
8016,1486,FB0BD36B,55,2022-05-08,1039.93,445.69,1485.62,0,0,Banca Móvil
8017,1486,FB0BD36B,13,2023-06-11,1205.93,516.83,1722.76,0,0,Débito Automático
8018,1486,FB0BD36B,7,2023-09-04,1211.89,519.38,1731.27,46,132.73,Banca Móvil
8019,1486,FB0BD36B,47,2023-09-18,1227.09,525.9,1752.99,0,0,Cheque
8020,1486,FB0BD36B,46,2022-03-11,757.57,324.67,1082.24,0,0,Cheque
8021,1486,FB0BD36B,39,2022-08-27,383.77,164.47,548.24,0,0,Transferencia
8022,1486,FB0BD36B,5,2022-07-08,975.3,417.98,1393.28,36,83.6,Transferencia
8023,1486,FB0BD36B,52,2023-09-14,1181.23,506.24,1687.47,0,0,Transferencia
8024,1486,FB0BD36B,48,2022-11-25,1036.27,444.12,1480.39,0,0,Débito Automático
8025,1486,FB0BD36B,6,2022-03-07,115.6,49.55,165.15,0,0,Banca Móvil
8026,1486,FB0BD36B,23,2022-06-27,386.25,165.53,551.78,0,0,Débito Automático
8027,1486,FB0BD36B,24,2023-01-22,743.64,318.7,1062.35,0,0,Efectivo
8028,1486,FB0BD36B,18,2022-11-02,398.8,170.91,569.71,18,17.09,Banca Móvil
8029,1486,FB0BD36B,31,2022-08-22,740.2,317.23,1057.43,16,28.2,Débito Automático
8030,1486,FB0BD36B,56,2023-11-28,850.18,364.36,1214.54,52,105.26,Transferencia
8031,1486,FB0BD36B,52,2022-06-01,367.28,157.4,524.68,0,0,Efectivo
8032,1486,FB0BD36B,48,2023-06-17,497.83,213.36,711.19,0,0,Efectivo
8033,1486,FB0BD36B,6,2023-06-05,325.86,139.65,465.51,0,0,Transferencia
8034,1486,FB0BD36B,41,2022-08-07,723.98,310.28,1034.26,0,0,Banca Móvil
8035,1488,FB0BD36B,49,2022-04-29,361.59,154.97,516.56,0,0,Banca Móvil
8036,1488,FB0BD36B,3,2023-02-01,855.97,366.85,1222.82,0,0,Transferencia
8037,1492,7EF48D22,9,2023-04-22,1147.71,491.87,1639.58,46,125.7,Débito Automático
8038,1492,7EF48D22,31,2023-07-15,389.72,167.03,556.75,27,25.05,Cheque
8039,1492,7EF48D22,41,2023-09-23,1249.49,535.5,1784.99,0,0,Efectivo
8040,1492,7EF48D22,39,2023-07-27,149.3,63.98,213.28,0,0,Transferencia
8041,1492,7EF48D22,12,2022-09-26,111.66,47.85,159.51,11,2.92,Efectivo
8042,1492,7EF48D22,1,2022-11-29,497.93,213.4,711.33,0,0,Transferencia
8043,1492,7EF48D22,56,2022-11-05,1166.38,499.88,1666.25,0,0,Banca Móvil
8044,1492,7EF48D22,19,2023-07-23,1195.43,512.33,1707.76,0,0,Transferencia
8045,1492,7EF48D22,23,2023-06-26,768.08,329.18,1097.26,0,0,Cheque
8046,1492,7EF48D22,49,2022-05-26,793.16,339.93,1133.09,0,0,Efectivo
8047,1492,7EF48D22,37,2023-04-25,682.29,292.41,974.7,16,25.99,Transferencia
8048,1492,7EF48D22,21,2023-12-26,660.53,283.09,943.62,0,0,Efectivo
8049,1492,7EF48D22,15,2023-08-19,651.72,279.31,931.03,0,0,Transferencia
8050,1495,FC0079B4,44,2023-03-23,353.5,151.5,505.0,26,21.88,Transferencia
8051,1495,FC0079B4,25,2022-06-20,889.4,381.17,1270.57,0,0,Transferencia
8052,1495,FC0079B4,4,2023-10-12,1325.83,568.21,1894.05,0,0,Débito Automático
8053,1495,FC0079B4,56,2022-02-01,692.8,296.91,989.71,0,0,Débito Automático
8054,1495,FC0079B4,53,2022-06-10,728.62,312.26,1040.88,60,104.09,Banca Móvil
8055,1495,FC0079B4,36,2022-11-09,1137.87,487.66,1625.53,38,102.95,Cheque
8056,1495,FC0079B4,5,2023-05-18,1343.92,575.96,1919.88,0,0,Transferencia
8057,1495,FC0079B4,16,2023-06-17,711.29,304.84,1016.13,0,0,Transferencia
8058,1495,FC0079B4,5,2022-10-10,874.26,374.69,1248.95,20,41.63,Transferencia
8059,1495,FC0079B4,12,2022-04-20,886.03,379.73,1265.76,0,0,Efectivo
8060,1495,FC0079B4,39,2023-08-17,1013.06,434.17,1447.23,0,0,Banca Móvil
8061,1495,FC0079B4,26,2023-05-28,657.89,281.95,939.85,0,0,Débito Automático
8062,1495,FC0079B4,51,2022-07-05,715.32,306.57,1021.89,0,0,Banca Móvil
8063,1495,FC0079B4,41,2023-12-08,681.95,292.27,974.22,58,94.17,Cheque
8064,1495,FC0079B4,12,2023-06-07,474.55,203.38,677.93,0,0,Banca Móvil
8065,1497,FC0079B4,15,2022-02-10,1308.94,560.97,1869.91,0,0,Transferencia
8066,1497,FC0079B4,28,2023-06-26,1392.79,596.91,1989.7,0,0,Débito Automático
8067,1497,FC0079B4,27,2023-08-29,1040.83,446.07,1486.9,0,0,Débito Automático
8068,1497,FC0079B4,11,2022-09-22,915.49,392.35,1307.85,0,0,Débito Automático
8069,1497,FC0079B4,26,2022-05-20,1140.74,488.89,1629.63,0,0,Banca Móvil
8070,1497,FC0079B4,8,2022-07-10,652.75,279.75,932.5,0,0,Débito Automático
8071,1497,FC0079B4,2,2022-07-15,825.08,353.61,1178.69,0,0,Transferencia
8072,1497,FC0079B4,58,2022-04-11,459.98,197.13,657.11,13,14.24,Transferencia
8073,1497,FC0079B4,38,2023-11-27,637.2,273.08,910.28,23,34.89,Efectivo
8074,1497,FC0079B4,19,2022-07-15,404.45,173.33,577.78,0,0,Cheque
8075,1497,FC0079B4,18,2023-12-30,728.03,312.01,1040.04,17,29.47,Débito Automático
8076,1497,FC0079B4,39,2022-06-15,448.06,192.03,640.09,8,8.53,Efectivo
8077,1497,FC0079B4,32,2022-01-13,979.14,419.63,1398.77,0,0,Banca Móvil
8078,1499,65606A55,23,2023-08-11,1280.56,548.81,1829.37,32,97.57,Transferencia
8079,1499,65606A55,32,2023-08-08,493.91,211.67,705.58,0,0,Cheque
8080,1499,65606A55,11,2022-10-31,192.0,82.28,274.28,59,26.97,Transferencia
8081,1499,65606A55,15,2023-06-13,409.8,175.63,585.43,28,27.32,Débito Automático
8082,1499,65606A55,29,2023-03-06,558.98,239.56,798.55,0,0,Transferencia
8083,1499,65606A55,12,2022-10-10,170.83,73.21,244.04,0,0,Cheque
8084,1500,9460431E,7,2023-01-09,423.62,181.55,605.17,0,0,Cheque
8085,1500,9460431E,11,2023-11-30,631.25,270.54,901.79,12,18.04,Efectivo
8086,1500,9460431E,25,2022-06-16,1092.13,468.06,1560.19,0,0,Efectivo
8087,1504,C9C272B4,11,2023-04-10,926.86,397.22,1324.08,0,0,Efectivo
8088,1504,C9C272B4,7,2023-09-09,484.68,207.72,692.4,0,0,Débito Automático
8089,1506,C9C272B4,14,2023-02-13,559.6,239.83,799.43,31,41.3,Banca Móvil
8090,1506,C9C272B4,2,2022-02-03,739.48,316.92,1056.4,31,54.58,Débito Automático
8091,1506,C9C272B4,24,2022-12-27,1338.7,573.73,1912.43,0,0,Cheque
8092,1506,C9C272B4,47,2022-03-20,536.1,229.75,765.85,38,48.5,Cheque
8093,1506,C9C272B4,6,2022-06-06,227.94,97.69,325.63,0,0,Débito Automático
8094,1506,C9C272B4,22,2023-02-18,91.94,39.4,131.35,0,0,Débito Automático
8095,1506,C9C272B4,9,2022-02-23,1381.97,592.27,1974.24,0,0,Efectivo
8096,1506,C9C272B4,36,2022-07-23,181.29,77.7,258.99,0,0,Cheque
8097,1506,C9C272B4,51,2022-07-31,255.93,109.68,365.61,0,0,Efectivo
8098,1506,C9C272B4,49,2023-01-30,1226.29,525.55,1751.85,0,0,Transferencia
8099,1506,C9C272B4,12,2023-05-02,893.53,382.94,1276.47,34,72.33,Transferencia
8100,1506,C9C272B4,45,2022-05-18,713.37,305.73,1019.1,0,0,Débito Automático
8101,1506,C9C272B4,18,2023-10-04,273.38,117.16,390.55,33,21.48,Débito Automático
8102,1506,C9C272B4,27,2023-10-24,1093.0,468.43,1561.43,55,143.13,Débito Automático
8103,1506,C9C272B4,58,2022-02-21,508.48,217.92,726.4,0,0,Débito Automático
8104,1506,C9C272B4,9,2023-09-13,351.05,150.45,501.5,59,49.31,Débito Automático
8105,1506,C9C272B4,43,2023-04-20,724.48,310.49,1034.97,0,0,Débito Automático
8106,1506,C9C272B4,12,2022-12-29,1067.79,457.63,1525.42,0,0,Cheque
8107,1506,C9C272B4,21,2023-02-25,387.51,166.08,553.59,0,0,Banca Móvil
8108,1506,C9C272B4,48,2023-04-26,1339.7,574.16,1913.86,0,0,Transferencia
8109,1506,C9C272B4,30,2023-08-25,1086.25,465.53,1551.78,0,0,Efectivo
8110,1506,C9C272B4,36,2023-10-07,145.65,62.42,208.07,49,16.99,Banca Móvil
8111,1506,C9C272B4,18,2022-02-26,927.78,397.62,1325.4,0,0,Efectivo
8112,1506,C9C272B4,58,2022-11-02,495.98,212.56,708.54,0,0,Efectivo
8113,1506,C9C272B4,37,2023-09-30,1269.9,544.24,1814.14,47,142.11,Transferencia
8114,1506,C9C272B4,43,2023-08-14,817.77,350.47,1168.24,0,0,Transferencia
8115,1506,C9C272B4,47,2022-12-16,1173.67,503.0,1676.67,0,0,Cheque
8116,1506,C9C272B4,43,2023-07-31,1160.74,497.46,1658.2,12,33.16,Cheque
8117,1506,C9C272B4,16,2022-06-18,1052.99,451.28,1504.27,49,122.85,Transferencia
8118,1506,C9C272B4,33,2022-03-10,1381.62,592.12,1973.74,0,0,Banca Móvil
8119,1506,C9C272B4,34,2023-10-27,396.36,169.87,566.23,0,0,Débito Automático
8120,1506,C9C272B4,11,2023-04-01,862.6,369.69,1232.29,0,0,Banca Móvil
8121,1506,C9C272B4,42,2023-11-28,570.6,244.54,815.15,0,0,Débito Automático
8122,1506,C9C272B4,14,2022-11-21,581.38,249.16,830.54,0,0,Transferencia
8123,1506,C9C272B4,18,2022-03-01,547.5,234.64,782.15,0,0,Cheque
8124,1506,C9C272B4,58,2023-10-26,1018.49,436.49,1454.98,0,0,Efectivo
8125,1508,5A70481E,26,2022-02-13,1207.87,517.66,1725.53,0,0,Banca Móvil
8126,1508,5A70481E,33,2022-01-11,78.88,33.8,112.68,0,0,Transferencia
8127,1508,5A70481E,44,2022-12-14,935.47,400.91,1336.38,0,0,Banca Móvil
8128,1508,5A70481E,50,2022-08-13,1110.42,475.9,1586.32,0,0,Transferencia
8129,1508,5A70481E,39,2023-10-12,199.71,85.59,285.3,0,0,Cheque
8130,1508,5A70481E,52,2022-02-02,205.16,87.92,293.08,0,0,Transferencia
8131,1508,5A70481E,56,2022-08-08,360.21,154.37,514.58,0,0,Banca Móvil
8132,1515,CEE92CBF,57,2023-02-03,553.04,237.02,790.06,0,0,Transferencia
8133,1515,CEE92CBF,34,2022-12-16,1121.52,480.65,1602.17,0,0,Banca Móvil
8134,1515,CEE92CBF,25,2022-09-27,1291.74,553.6,1845.34,44,135.32,Cheque
8135,1515,CEE92CBF,2,2023-11-11,1272.34,545.29,1817.63,0,0,Transferencia
8136,1515,CEE92CBF,4,2022-07-31,512.4,219.6,732.0,0,0,Transferencia
8137,1515,CEE92CBF,35,2023-08-19,294.88,126.38,421.25,44,30.89,Débito Automático
8138,1515,CEE92CBF,52,2022-09-14,1210.55,518.81,1729.36,0,0,Banca Móvil
8139,1515,CEE92CBF,30,2023-12-16,742.42,318.18,1060.6,0,0,Débito Automático
8140,1515,CEE92CBF,24,2022-08-08,78.1,33.47,111.57,0,0,Cheque
8141,1515,CEE92CBF,39,2022-02-25,151.38,64.88,216.25,0,0,Cheque
8142,1515,CEE92CBF,15,2022-11-16,177.36,76.01,253.37,30,12.67,Cheque
8143,1515,CEE92CBF,40,2022-09-13,1172.44,502.47,1674.91,10,27.92,Banca Móvil
8144,1515,CEE92CBF,22,2023-08-03,612.05,262.31,874.36,0,0,Transferencia
8145,1515,CEE92CBF,16,2022-03-07,965.95,413.98,1379.93,0,0,Débito Automático
8146,1515,CEE92CBF,8,2023-08-06,285.72,122.45,408.17,35,23.81,Débito Automático
8147,1515,CEE92CBF,14,2022-06-06,1057.53,453.23,1510.76,0,0,Transferencia
8148,1515,CEE92CBF,38,2023-02-03,1261.39,540.59,1801.98,0,0,Cheque
8149,1515,CEE92CBF,39,2023-11-01,260.93,111.83,372.76,0,0,Efectivo
8150,1515,CEE92CBF,5,2023-10-01,289.54,124.09,413.63,53,36.54,Transferencia
8151,1515,CEE92CBF,44,2022-12-07,1004.37,430.44,1434.81,46,110.0,Transferencia
8152,1515,CEE92CBF,3,2022-10-13,337.12,144.48,481.6,0,0,Cheque
8153,1515,CEE92CBF,28,2023-09-02,1231.15,527.63,1758.78,0,0,Cheque
8154,1515,CEE92CBF,55,2022-11-27,93.07,39.89,132.96,18,3.99,Banca Móvil
8155,1515,CEE92CBF,50,2022-09-11,758.8,325.2,1084.0,0,0,Débito Automático
8156,1524,0A917BED,26,2023-12-01,218.97,93.84,312.81,0,0,Banca Móvil
8157,1524,0A917BED,50,2023-08-26,127.61,54.69,182.3,0,0,Efectivo
8158,1524,0A917BED,42,2023-08-12,360.07,154.32,514.39,0,0,Banca Móvil
8159,1524,0A917BED,11,2022-07-08,1299.15,556.78,1855.93,49,151.57,Transferencia
8160,1524,0A917BED,9,2022-07-21,494.72,212.02,706.74,0,0,Débito Automático
8161,1524,0A917BED,27,2023-01-18,428.01,183.44,611.45,0,0,Débito Automático
8162,1524,0A917BED,45,2022-04-14,976.48,418.49,1394.97,0,0,Débito Automático
8163,1524,0A917BED,46,2023-11-09,1275.53,546.66,1822.19,0,0,Banca Móvil
8164,1524,0A917BED,55,2023-04-29,641.8,275.06,916.86,0,0,Efectivo
8165,1524,0A917BED,7,2022-08-22,652.32,279.57,931.89,0,0,Efectivo
8166,1524,0A917BED,4,2023-01-27,615.43,263.76,879.19,0,0,Cheque
8167,1524,0A917BED,7,2022-10-18,1064.64,456.27,1520.91,23,58.3,Débito Automático
8168,1524,0A917BED,58,2022-02-18,1127.75,483.32,1611.07,0,0,Banca Móvil
8169,1524,0A917BED,20,2023-09-19,428.19,183.51,611.7,0,0,Cheque
8170,1524,0A917BED,38,2022-09-23,475.29,203.7,678.99,0,0,Débito Automático
8171,1524,0A917BED,2,2022-12-04,1029.74,441.32,1471.06,54,132.4,Banca Móvil
8172,1524,0A917BED,16,2023-06-30,99.04,42.45,141.49,0,0,Cheque
8173,1524,0A917BED,42,2022-03-25,463.21,198.52,661.73,35,38.6,Efectivo
8174,1524,0A917BED,53,2022-01-09,1357.32,581.71,1939.03,20,64.63,Banca Móvil
8175,1524,0A917BED,34,2023-04-19,711.82,305.06,1016.88,0,0,Cheque
8176,1524,0A917BED,51,2023-11-06,372.29,159.55,531.84,0,0,Cheque
8177,1524,0A917BED,54,2022-11-27,1244.54,533.38,1777.92,0,0,Cheque
8178,1524,0A917BED,39,2023-11-02,534.12,228.91,763.03,0,0,Cheque
8179,1524,0A917BED,58,2023-04-02,1397.86,599.08,1996.94,0,0,Banca Móvil
8180,1524,0A917BED,23,2022-07-26,1270.71,544.59,1815.3,0,0,Efectivo
8181,1524,0A917BED,19,2023-12-01,945.99,405.43,1351.42,0,0,Banca Móvil
8182,1524,0A917BED,13,2022-05-26,859.19,368.23,1227.42,0,0,Cheque
8183,1524,0A917BED,14,2022-12-26,676.76,290.04,966.8,49,78.96,Transferencia
8184,1524,0A917BED,48,2022-10-12,1196.73,512.88,1709.61,0,0,Transferencia
8185,1524,0A917BED,14,2023-11-01,1139.71,488.45,1628.16,46,124.83,Efectivo
8186,1524,0A917BED,1,2022-03-24,850.7,364.59,1215.29,12,24.31,Transferencia
8187,1524,0A917BED,17,2023-11-19,1029.57,441.25,1470.82,0,0,Débito Automático
8188,1524,0A917BED,46,2023-08-12,852.7,365.44,1218.14,32,64.97,Débito Automático
8189,1525,0A917BED,54,2022-04-07,653.16,279.92,933.08,0,0,Banca Móvil
8190,1525,0A917BED,5,2023-02-21,693.63,297.27,990.9,0,0,Efectivo
8191,1525,0A917BED,44,2023-08-17,1139.57,488.38,1627.95,0,0,Débito Automático
8192,1525,0A917BED,41,2022-12-17,808.09,346.33,1154.42,36,69.27,Débito Automático
8193,1525,0A917BED,23,2022-03-27,917.94,393.4,1311.34,0,0,Cheque
8194,1525,0A917BED,40,2023-08-04,1075.14,460.77,1535.91,6,15.36,Cheque
8195,1525,0A917BED,32,2022-11-06,862.9,369.81,1232.71,0,0,Banca Móvil
8196,1525,0A917BED,1,2023-03-17,486.36,208.44,694.8,0,0,Cheque
8197,1525,0A917BED,35,2023-09-24,600.57,257.39,857.96,0,0,Banca Móvil
8198,1525,0A917BED,3,2023-01-12,576.2,246.94,823.14,0,0,Débito Automático
8199,1525,0A917BED,1,2023-04-30,371.05,159.02,530.07,0,0,Cheque
8200,1525,0A917BED,15,2023-03-07,460.74,197.46,658.2,0,0,Efectivo
8201,1525,0A917BED,16,2022-10-30,1106.78,474.33,1581.11,0,0,Débito Automático
8202,1525,0A917BED,31,2022-09-26,894.09,383.18,1277.27,0,0,Efectivo
8203,1525,0A917BED,45,2023-07-11,1236.54,529.95,1766.49,0,0,Débito Automático
8204,1525,0A917BED,9,2022-12-22,964.38,413.31,1377.69,0,0,Débito Automático
8205,1525,0A917BED,18,2022-09-19,429.85,184.22,614.07,0,0,Efectivo
8206,1525,0A917BED,43,2023-12-30,1164.91,499.25,1664.16,30,83.21,Banca Móvil
8207,1525,0A917BED,44,2022-03-09,869.8,372.77,1242.57,0,0,Débito Automático
8208,1525,0A917BED,29,2023-03-18,246.32,105.56,351.88,0,0,Débito Automático
8209,1525,0A917BED,34,2022-12-23,666.52,285.65,952.17,0,0,Banca Móvil
8210,1525,0A917BED,42,2022-07-17,893.57,382.96,1276.53,32,68.08,Banca Móvil
8211,1525,0A917BED,4,2023-01-17,1267.58,543.25,1810.83,46,138.83,Cheque
8212,1525,0A917BED,40,2022-01-06,1181.24,506.25,1687.49,2,5.62,Banca Móvil
8213,1525,0A917BED,19,2022-01-18,360.05,154.31,514.36,0,0,Banca Móvil
8214,1525,0A917BED,35,2023-01-02,494.96,212.13,707.09,0,0,Efectivo
8215,1525,0A917BED,30,2023-04-09,322.42,138.18,460.6,0,0,Débito Automático
8216,1525,0A917BED,58,2023-06-08,905.7,388.16,1293.86,0,0,Cheque
8217,1525,0A917BED,36,2023-07-09,79.07,33.89,112.96,55,10.35,Transferencia
8218,1525,0A917BED,29,2022-01-29,1383.49,592.93,1976.42,29,95.53,Banca Móvil
8219,1525,0A917BED,40,2022-10-19,718.02,307.72,1025.75,0,0,Transferencia
8220,1525,0A917BED,10,2023-05-11,722.01,309.44,1031.45,42,72.2,Cheque
8221,1528,F1126D2F,34,2022-11-21,328.61,140.83,469.45,24,18.78,Cheque
8222,1528,F1126D2F,51,2022-07-09,835.88,358.23,1194.11,0,0,Transferencia
8223,1528,F1126D2F,47,2022-12-14,1209.98,518.56,1728.54,0,0,Cheque
8224,1528,F1126D2F,40,2023-02-27,593.97,254.56,848.53,4,5.66,Cheque
8225,1528,F1126D2F,50,2022-04-25,659.14,282.49,941.63,0,0,Cheque
8226,1528,F1126D2F,4,2023-04-06,1255.47,538.06,1793.53,0,0,Efectivo
8227,1528,F1126D2F,4,2022-10-08,944.17,404.65,1348.82,0,0,Efectivo
8228,1529,F1126D2F,57,2023-10-28,1280.54,548.8,1829.34,0,0,Cheque
8229,1529,F1126D2F,57,2022-10-22,757.23,324.53,1081.76,0,0,Cheque
8230,1529,F1126D2F,19,2022-02-17,1306.07,559.75,1865.82,0,0,Efectivo
8231,1529,F1126D2F,33,2022-03-25,89.78,38.48,128.26,0,0,Cheque
8232,1529,F1126D2F,46,2023-05-12,781.64,334.99,1116.63,44,81.89,Débito Automático
8233,1529,F1126D2F,7,2023-02-01,98.77,42.33,141.1,17,4.0,Efectivo
8234,1529,F1126D2F,17,2022-10-07,349.43,149.76,499.19,0,0,Banca Móvil
8235,1529,F1126D2F,12,2023-11-29,1384.82,593.49,1978.31,0,0,Débito Automático
8236,1529,F1126D2F,57,2022-05-30,238.72,102.31,341.03,1,0.57,Débito Automático
8237,1529,F1126D2F,11,2023-03-22,200.7,86.02,286.72,0,0,Banca Móvil
8238,1529,F1126D2F,24,2023-04-29,384.55,164.81,549.36,0,0,Débito Automático
8239,1529,F1126D2F,30,2022-11-18,1380.4,591.6,1972.0,23,75.59,Efectivo
8240,1530,F1126D2F,14,2022-09-27,1108.6,475.11,1583.71,32,84.46,Cheque
8241,1530,F1126D2F,21,2022-09-26,662.25,283.82,946.07,29,45.73,Banca Móvil
8242,1530,F1126D2F,1,2023-10-22,719.38,308.3,1027.68,0,0,Efectivo
8243,1530,F1126D2F,48,2022-03-23,1114.15,477.5,1591.65,16,42.44,Débito Automático
8244,1530,F1126D2F,16,2022-09-02,523.08,224.18,747.26,0,0,Cheque
8245,1530,F1126D2F,14,2022-10-08,244.91,104.96,349.87,0,0,Efectivo
8246,1530,F1126D2F,22,2022-06-27,1182.52,506.79,1689.31,0,0,Cheque
8247,1530,F1126D2F,42,2023-10-25,915.82,392.49,1308.31,0,0,Cheque
8248,1530,F1126D2F,1,2023-10-22,762.4,326.74,1089.14,0,0,Transferencia
8249,1530,F1126D2F,47,2022-04-19,357.71,153.3,511.01,2,1.7,Efectivo
8250,1530,F1126D2F,46,2022-08-01,1044.66,447.71,1492.37,0,0,Banca Móvil
8251,1530,F1126D2F,54,2023-02-14,91.21,39.09,130.3,0,0,Débito Automático
8252,1530,F1126D2F,28,2022-11-16,284.78,122.05,406.83,51,34.58,Débito Automático
8253,1530,F1126D2F,20,2023-05-21,777.34,333.15,1110.49,16,29.61,Banca Móvil
8254,1530,F1126D2F,16,2023-12-20,150.49,64.49,214.98,0,0,Cheque
8255,1530,F1126D2F,32,2022-07-29,170.86,73.22,244.08,8,3.25,Débito Automático
8256,1530,F1126D2F,6,2023-05-13,950.88,407.52,1358.4,0,0,Banca Móvil
8257,1530,F1126D2F,43,2022-03-19,1151.24,493.39,1644.63,0,0,Efectivo
8258,1530,F1126D2F,21,2023-09-08,348.45,149.33,497.78,0,0,Banca Móvil
8259,1531,F1126D2F,2,2022-08-29,303.04,129.88,432.92,0,0,Efectivo
8260,1531,F1126D2F,46,2022-07-20,76.54,32.8,109.35,0,0,Banca Móvil
8261,1531,F1126D2F,51,2023-08-22,541.36,232.01,773.37,0,0,Cheque
8262,1531,F1126D2F,17,2023-07-01,309.55,132.67,442.22,0,0,Efectivo
8263,1531,F1126D2F,12,2023-01-10,1304.65,559.14,1863.79,0,0,Banca Móvil
8264,1531,F1126D2F,58,2022-04-10,1217.03,521.58,1738.61,0,0,Cheque
8265,1531,F1126D2F,57,2023-03-05,544.1,233.18,777.28,0,0,Cheque
8266,1531,F1126D2F,24,2023-01-21,153.49,65.78,219.27,0,0,Transferencia
8267,1531,F1126D2F,42,2022-05-26,1345.64,576.7,1922.35,0,0,Banca Móvil
8268,1531,F1126D2F,23,2023-09-10,895.24,383.67,1278.91,0,0,Cheque
8269,1531,F1126D2F,28,2022-06-27,812.29,348.13,1160.42,0,0,Cheque
8270,1531,F1126D2F,27,2022-06-07,828.38,355.02,1183.4,28,55.23,Efectivo
8271,1531,F1126D2F,25,2022-10-11,85.62,36.7,122.32,0,0,Débito Automático
8272,1531,F1126D2F,8,2023-10-11,1003.43,430.04,1433.47,0,0,Efectivo
8273,1531,F1126D2F,52,2022-07-23,768.8,329.49,1098.29,0,0,Débito Automático
8274,1531,F1126D2F,60,2022-01-30,1302.55,558.23,1860.78,0,0,Cheque
8275,1531,F1126D2F,27,2023-12-04,571.78,245.05,816.83,2,2.72,Débito Automático
8276,1531,F1126D2F,31,2023-07-23,135.93,58.25,194.18,54,17.48,Banca Móvil
8277,1531,F1126D2F,51,2022-12-06,1307.75,560.47,1868.22,0,0,Efectivo
8278,1531,F1126D2F,25,2023-07-07,1078.03,462.01,1540.05,0,0,Efectivo
8279,1531,F1126D2F,38,2023-10-19,475.71,203.88,679.59,0,0,Transferencia
8280,1531,F1126D2F,25,2022-12-13,902.43,386.76,1289.19,0,0,Cheque
8281,1531,F1126D2F,54,2023-02-19,1013.96,434.55,1448.51,49,118.29,Transferencia
8282,1531,F1126D2F,54,2023-10-01,1355.22,580.81,1936.03,0,0,Cheque
8283,1531,F1126D2F,25,2023-11-14,79.3,33.98,113.28,5,0.94,Transferencia
8284,1531,F1126D2F,21,2022-09-19,1250.3,535.84,1786.14,0,0,Efectivo
8285,1531,F1126D2F,17,2022-12-27,279.87,119.95,399.82,0,0,Débito Automático
8286,1531,F1126D2F,44,2023-03-03,389.64,166.99,556.63,52,48.24,Banca Móvil
8287,1538,5DFE7839,60,2022-09-10,646.03,276.87,922.9,0,0,Efectivo
8288,1538,5DFE7839,27,2022-10-26,319.2,136.8,456.0,0,0,Transferencia
8289,1538,5DFE7839,14,2023-08-02,258.52,110.79,369.31,0,0,Cheque
8290,1538,5DFE7839,2,2023-01-25,1088.77,466.61,1555.38,0,0,Banca Móvil
8291,1538,5DFE7839,60,2023-07-21,163.82,70.21,234.03,0,0,Transferencia
8292,1538,5DFE7839,15,2023-05-01,1218.43,522.19,1740.62,0,0,Banca Móvil
8293,1538,5DFE7839,16,2023-12-09,919.43,394.04,1313.47,0,0,Cheque
8294,1538,5DFE7839,22,2023-08-09,454.45,194.76,649.21,0,0,Efectivo
8295,1538,5DFE7839,5,2023-12-20,396.56,169.95,566.51,0,0,Banca Móvil
8296,1538,5DFE7839,13,2022-05-29,1265.77,542.48,1808.25,0,0,Cheque
8297,1538,5DFE7839,48,2022-12-06,671.54,287.81,959.35,0,0,Banca Móvil
8298,1538,5DFE7839,44,2023-09-19,1202.46,515.34,1717.8,0,0,Débito Automático
8299,1538,5DFE7839,6,2023-01-03,1136.57,487.1,1623.67,0,0,Cheque
8300,1538,5DFE7839,55,2023-08-04,122.65,52.57,175.22,0,0,Cheque
8301,1538,5DFE7839,35,2022-03-17,448.02,192.01,640.03,0,0,Débito Automático
8302,1538,5DFE7839,57,2023-09-21,169.46,72.63,242.09,0,0,Débito Automático
8303,1538,5DFE7839,44,2022-04-28,955.65,409.56,1365.21,0,0,Transferencia
8304,1538,5DFE7839,30,2023-10-21,788.28,337.83,1126.11,0,0,Transferencia
8305,1538,5DFE7839,52,2022-01-19,686.62,294.26,980.88,0,0,Efectivo
8306,1538,5DFE7839,31,2022-10-28,1297.19,555.94,1853.13,0,0,Débito Automático
8307,1538,5DFE7839,5,2023-07-14,1052.17,450.93,1503.1,0,0,Cheque
8308,1538,5DFE7839,22,2022-12-12,886.58,379.96,1266.55,0,0,Efectivo
8309,1538,5DFE7839,51,2022-10-30,1063.22,455.67,1518.89,0,0,Efectivo
8310,1538,5DFE7839,45,2022-05-21,602.43,258.18,860.61,36,51.64,Cheque
8311,1538,5DFE7839,47,2023-09-26,1008.57,432.24,1440.81,0,0,Efectivo
8312,1538,5DFE7839,23,2023-02-19,496.26,212.69,708.95,0,0,Transferencia
8313,1539,5DFE7839,44,2022-01-29,222.01,95.15,317.16,0,0,Efectivo
8314,1539,5DFE7839,25,2023-06-25,157.7,67.58,225.28,0,0,Transferencia
8315,1539,5DFE7839,59,2022-03-01,774.45,331.91,1106.36,0,0,Transferencia
